booking_id,user_id,flight_id,price_id,booking_date,booking_status,seat_number,total_paid
800,94,43,709,2024-06-03 16:59:00,Completed,30E,466.11
801,94,246,4102,2024-03-10 04:56:00,Confirmed,22E,8076.76
802,94,156,2560,2024-07-20 17:37:00,Completed,10B,874.72
803,95,225,3770,2024-12-05 07:41:00,Confirmed,33E,1215.16
804,95,13,221,2024-03-06 07:30:00,Cancelled,3F,6364.94
805,95,210,3510,2024-06-27 08:55:00,Confirmed,41D,5066.1
806,95,27,456,2024-11-18 08:51:00,Confirmed,21F,7750.61
807,95,129,2126,2024-02-21 14:26:00,Confirmed,38E,8706.93
808,96,271,4462,2024-09-20 21:02:00,Completed,30E,616.26
809,96,33,544,2024-06-19 02:20:00,Confirmed,38C,5060.37
810,96,183,3028,2024-09-20 22:40:00,Confirmed,36B,2162.14
811,96,249,4142,2024-05-18 16:28:00,Confirmed,10A,504.74
812,97,234,3924,2024-07-03 04:15:00,Cancelled,12A,6200.78
813,97,300,4937,2024-01-21 10:47:00,Completed,35A,2733.95
814,97,76,1268,2024-10-21 17:33:00,Completed,49A,2966.44
815,97,252,4185,2024-03-27 00:41:00,Confirmed,26D,790.0
816,97,297,4883,2024-01-28 03:03:00,Confirmed,31B,2509.97
817,97,294,4830,2024-09-05 12:35:00,Confirmed,18F,3324.87
818,97,252,4190,2024-11-28 13:42:00,Completed,3B,3225.98
819,97,158,2591,2024-01-14 15:20:00,Cancelled,34F,696.36
820,97,112,1846,2024-04-11 11:44:00,Completed,29B,426.76
821,97,50,832,2024-03-27 21:57:00,Confirmed,22C,8006.28
822,97,21,350,2024-11-28 10:28:00,Confirmed,9F,3938.82
823,97,46,767,2024-09-16 19:38:00,Completed,34C,2970.52
824,97,140,2296,2024-05-02 09:23:00,Confirmed,7A,2560.64
825,98,32,524,2024-05-16 01:41:00,Confirmed,10B,866.32
826,98,160,2644,2024-01-07 12:34:00,Confirmed,41D,9794.55
827,98,265,4374,2024-10-03 23:02:00,Confirmed,29E,1033.23
828,98,219,3657,2024-09-02 04:14:00,Confirmed,50F,7935.55
829,98,132,2188,2024-06-14 16:18:00,Pending,37C,2702.34
830,98,12,203,2024-04-27 13:46:00,Pending,2A,8849.63
831,98,212,3539,2024-04-05 19:20:00,Completed,33F,1779.68
832,99,59,976,2024-06-19 15:23:00,Completed,39F,3127.17
833,99,72,1207,2024-11-15 07:06:00,Pending,50F,3595.51
834,99,104,1708,2024-12-02 04:36:00,Confirmed,24F,464.45
835,99,151,2493,2024-11-06 07:14:00,Confirmed,48C,2332.99
836,99,34,566,2024-09-12 20:47:00,Confirmed,28D,8032.75
837,99,12,197,2024-08-07 09:18:00,Completed,46C,2836.32
838,100,88,1448,2024-12-04 11:47:00,Confirmed,19F,4521.35
839,100,41,675,2024-11-16 08:47:00,Completed,8D,1689.31
840,100,32,522,2024-08-01 10:00:00,Completed,5E,319.88
841,100,47,771,2024-07-19 17:04:00,Completed,7B,858.13
842,100,149,2457,2024-05-22 15:24:00,Confirmed,38C,2294.76
843,100,281,4608,2024-04-23 15:51:00,Confirmed,9E,388.96
844,100,62,1028,2024-09-13 09:42:00,Confirmed,13A,634.17
845,100,75,1242,2024-07-28 20:22:00,Completed,37F,794.21
846,100,292,4794,2024-07-23 05:07:00,Confirmed,25D,3632.26
847,101,61,1009,2024-10-24 12:26:00,Pending,1B,349.61
848,101,156,2568,2024-12-13 07:17:00,Pending,3B,2009.72
849,101,63,1049,2024-03-22 22:14:00,Cancelled,3A,724.29
850,101,104,1711,2024-12-15 13:35:00,Confirmed,23E,1396.72
851,101,8,133,2024-02-16 14:39:00,Confirmed,20C,2186.99
852,101,199,3307,2024-02-09 09:01:00,Confirmed,50C,722.35
853,101,31,514,2024-08-10 12:58:00,Completed,9D,2473.79
854,101,26,431,2024-02-18 12:15:00,Confirmed,14A,2551.1
855,101,283,4650,2024-10-26 11:47:00,Confirmed,40F,8203.06
856,101,166,2744,2024-06-19 05:40:00,Cancelled,25C,4272.08
857,102,46,760,2024-05-20 01:01:00,Completed,36C,379.45
858,102,2,21,2024-03-24 10:21:00,Completed,14C,337.92
859,102,144,2364,2024-11-09 17:25:00,Confirmed,35B,2749.55
860,102,286,4692,2024-01-10 15:48:00,Confirmed,17C,2953.12
861,102,137,2261,2024-07-24 23:44:00,Cancelled,19E,3924.82
862,102,99,1622,2024-03-12 02:07:00,Completed,30E,1851.97
863,102,255,4236,2024-08-19 10:13:00,Completed,1C,4551.29
864,102,7,115,2024-10-11 09:15:00,Cancelled,28A,1012.68
865,102,254,4210,2024-04-02 22:33:00,Confirmed,4A,586.78
866,102,266,4391,2024-08-08 02:19:00,Confirmed,6A,347.55
867,102,125,2050,2024-04-14 15:34:00,Cancelled,1D,270.46
868,102,272,4494,2024-02-18 14:06:00,Cancelled,41E,4475.43
869,102,159,2623,2024-07-10 04:21:00,Completed,27F,6934.92
870,102,272,4489,2024-11-27 00:09:00,Completed,43B,1029.98
871,102,121,2003,2024-12-03 11:16:00,Completed,1D,6896.08
872,103,26,433,2024-03-07 01:11:00,Confirmed,22F,3672.17
873,103,166,2746,2024-12-01 21:20:00,Confirmed,19F,8652.19
874,103,47,783,2024-02-10 04:01:00,Confirmed,7C,6716.83
875,104,128,2098,2024-06-24 18:36:00,Confirmed,26D,607.79
876,104,124,2047,2024-04-28 23:33:00,Confirmed,9C,7475.46
877,104,19,307,2024-01-11 07:55:00,Confirmed,43B,766.38
878,104,24,387,2024-06-13 04:41:00,Pending,48E,644.29
879,105,23,380,2024-02-04 06:16:00,Confirmed,37A,4304.82
880,105,96,1577,2024-04-21 05:23:00,Confirmed,8B,1392.63
881,105,78,1297,2024-04-24 19:16:00,Completed,44C,2273.06
882,105,166,2731,2024-03-07 09:11:00,Confirmed,20E,298.9
883,105,218,3627,2024-07-26 00:11:00,Confirmed,28B,358.7
884,105,133,2193,2024-03-24 01:46:00,Pending,16D,894.3
885,105,222,3718,2024-11-22 15:40:00,Completed,18F,6206.53
886,105,286,4693,2024-09-21 20:23:00,Confirmed,15C,2662.85
887,105,200,3316,2024-02-11 22:11:00,Pending,26C,662.45
888,105,165,2724,2024-10-28 02:17:00,Completed,11C,2483.86
889,105,122,2018,2024-11-17 01:39:00,Confirmed,7C,2836.37
890,105,232,3873,2024-06-08 07:25:00,Cancelled,11C,662.28
891,105,217,3618,2024-05-25 12:27:00,Cancelled,22B,2506.99
892,105,280,4598,2024-10-23 22:44:00,Confirmed,41E,1148.96
893,105,275,4518,2024-06-24 07:09:00,Completed,46D,419.42
894,106,295,4853,2024-03-10 03:21:00,Confirmed,30F,3892.0
895,106,206,3428,2024-04-24 20:35:00,Confirmed,14F,2580.26
896,106,143,2348,2024-07-18 10:32:00,Confirmed,37A,5038.11
897,106,204,3383,2024-02-13 23:34:00,Cancelled,38F,285.03
898,106,118,1937,2024-10-20 17:50:00,Confirmed,23B,391.49
899,106,246,4097,2024-02-04 12:57:00,Cancelled,45D,1079.04
900,106,44,725,2024-01-08 00:31:00,Confirmed,25A,393.03
901,106,231,3863,2024-12-06 00:06:00,Cancelled,31E,7780.91
902,106,10,157,2024-09-05 12:46:00,Confirmed,9A,344.87
903,106,142,2339,2024-07-26 06:37:00,Completed,29D,4422.78
904,107,161,2649,2024-11-09 04:47:00,Completed,11D,694.41
905,107,147,2430,2024-06-25 12:13:00,Confirmed,7D,7169.71
906,107,69,1137,2024-12-19 18:40:00,Confirmed,26E,436.26
907,107,131,2149,2024-09-28 21:05:00,Confirmed,42D,592.5
908,107,189,3140,2024-12-10 18:29:00,Confirmed,44A,1412.19
909,108,274,4512,2024-04-07 10:14:00,Confirmed,25A,2271.28
910,108,85,1392,2024-06-26 18:01:00,Completed,16E,2484.34
911,108,300,4929,2024-05-24 18:02:00,Confirmed,15B,2640.71
912,108,135,2230,2024-05-07 15:58:00,Completed,43B,7876.13
913,108,136,2242,2024-09-26 03:18:00,Cancelled,45C,1461.78
914,108,44,726,2024-12-02 02:55:00,Cancelled,3A,674.1
915,108,125,2057,2024-09-03 03:25:00,Confirmed,42F,2832.76
916,108,294,4836,2024-11-22 02:49:00,Completed,42B,7404.09
917,108,19,317,2024-03-17 17:53:00,Completed,8D,4752.23
918,109,17,271,2024-12-03 19:38:00,Confirmed,8B,460.68
919,109,128,2113,2024-09-24 10:19:00,Completed,4B,7841.04
920,109,159,2616,2024-04-03 13:03:00,Cancelled,43A,1655.21
921,109,238,3979,2024-10-04 06:58:00,Confirmed,21D,1414.98
922,109,49,811,2024-12-03 15:07:00,Confirmed,46A,3142.27
923,109,291,4776,2024-11-10 00:08:00,Confirmed,1B,2965.62
924,109,258,4267,2024-09-26 20:05:00,Confirmed,35D,1723.6
925,109,149,2451,2024-06-05 15:59:00,Completed,39B,3333.88
926,109,214,3573,2024-08-28 16:23:00,Confirmed,28B,972.64
927,109,302,4958,2024-02-08 17:50:00,Confirmed,41D,341.29
928,109,150,2472,2024-10-04 21:24:00,Cancelled,19B,558.76
929,110,75,1244,2024-02-12 09:56:00,Completed,6C,559.54
930,110,108,1785,2024-06-02 13:38:00,Pending,12D,772.18
931,110,33,545,2024-07-18 08:52:00,Confirmed,21B,3167.6
932,110,245,4071,2024-12-10 02:00:00,Confirmed,32F,181.93
933,110,32,533,2024-12-15 18:34:00,Cancelled,34E,2905.58
934,110,178,2941,2024-07-13 19:18:00,Pending,39B,2739.31
935,111,16,251,2024-06-04 18:40:00,Confirmed,29C,661.71
936,111,198,3293,2024-04-12 11:49:00,Completed,12D,8820.58
937,111,43,708,2024-08-05 12:25:00,Cancelled,26C,235.73
938,112,129,2122,2024-07-28 00:30:00,Confirmed,19F,1531.7
939,112,136,2249,2024-02-27 07:00:00,Confirmed,42D,9509.15
940,112,90,1475,2024-05-02 22:32:00,Completed,1A,8885.1
941,113,203,3374,2024-07-18 19:03:00,Pending,49A,1239.76
942,113,238,3981,2024-03-18 04:00:00,Confirmed,33F,2155.64
943,113,55,912,2024-02-12 21:10:00,Confirmed,10B,7946.24
944,113,88,1434,2024-09-05 09:00:00,Confirmed,10E,750.02
945,113,96,1578,2024-06-20 18:38:00,Confirmed,6A,1597.62
946,113,276,4541,2024-05-15 19:51:00,Confirmed,7F,2178.06
947,113,57,946,2024-04-12 21:01:00,Completed,21B,8924.21
948,113,159,2611,2024-08-05 05:49:00,Cancelled,1D,1998.4
949,113,144,2370,2024-02-21 22:59:00,Pending,36A,3647.37
950,113,298,4906,2024-08-17 07:01:00,Confirmed,5A,2615.0
951,113,149,2459,2024-02-20 09:58:00,Completed,16C,3058.24
952,113,38,633,2024-10-11 04:50:00,Completed,7F,5899.1
953,113,131,2152,2024-05-16 17:26:00,Confirmed,41B,464.1
954,114,18,299,2024-03-03 20:32:00,Completed,15A,4077.66
955,114,190,3159,2024-04-25 11:31:00,Cancelled,46A,2802.9
956,114,113,1863,2024-08-18 18:49:00,Confirmed,15F,761.78
957,114,309,5084,2024-12-23 14:16:00,Completed,47D,3452.18
958,114,297,4885,2024-10-01 10:52:00,Confirmed,23D,7415.18
959,114,184,3049,2024-10-19 09:44:00,Confirmed,18B,4692.28
960,114,288,4718,2024-12-01 13:38:00,Cancelled,4F,355.51
961,114,148,2442,2024-06-05 16:38:00,Confirmed,25A,906.29
962,114,24,398,2024-07-11 13:29:00,Confirmed,18C,3501.81
963,114,218,3638,2024-01-03 12:20:00,Confirmed,15D,6971.69
964,114,279,4589,2024-02-10 18:57:00,Confirmed,15F,2851.86
965,115,253,4195,2024-05-07 15:46:00,Cancelled,41E,582.78
966,115,196,3259,2024-05-09 09:29:00,Confirmed,12C,6088.39
967,115,5,75,2024-09-10 21:11:00,Confirmed,17B,130.34
968,116,150,2470,2024-09-01 01:17:00,Completed,20A,668.01
969,116,165,2712,2024-06-08 12:38:00,Confirmed,21D,1711.57
970,116,141,2309,2024-10-01 12:11:00,Cancelled,25A,566.33
971,116,81,1329,2024-05-06 11:28:00,Pending,14B,423.04
972,116,71,1183,2024-10-26 10:43:00,Confirmed,15A,4375.92
973,116,160,2640,2024-11-18 04:33:00,Confirmed,2B,2663.23
974,117,214,3565,2024-07-06 22:39:00,Confirmed,7D,271.3
975,117,147,2421,2024-03-20 04:53:00,Confirmed,27D,2379.86
976,117,269,4437,2024-03-04 11:43:00,Confirmed,26D,683.68
977,117,301,4949,2024-04-16 00:25:00,Confirmed,23A,2520.7
978,117,107,1765,2024-02-27 07:37:00,Confirmed,35C,239.45
979,117,4,63,2024-03-05 01:26:00,Cancelled,7E,853.7
980,117,119,1961,2024-11-08 06:23:00,Confirmed,32A,2672.07
981,117,301,4946,2024-01-01 01:41:00,Completed,42C,1286.23
982,117,211,3525,2024-02-13 04:11:00,Confirmed,46F,8606.22
983,117,140,2301,2024-12-16 02:32:00,Confirmed,39C,6008.46
984,117,2,21,2024-12-15 18:39:00,Confirmed,1C,400.16
985,117,171,2820,2024-12-26 06:08:00,Confirmed,25F,811.04
986,118,230,3840,2024-08-26 17:49:00,Confirmed,19D,2500.21
987,118,144,2359,2024-04-15 00:50:00,Cancelled,49C,887.46
988,118,98,1605,2024-11-20 22:58:00,Confirmed,29D,480.56
989,118,210,3506,2024-07-23 13:21:00,Confirmed,31F,2374.46
990,118,206,3425,2024-02-05 00:50:00,Cancelled,45F,896.26
991,118,160,2631,2024-08-18 01:26:00,Completed,40A,230.57
992,118,77,1277,2024-03-08 02:43:00,Confirmed,36F,1793.1
993,118,217,3620,2024-01-13 20:52:00,Confirmed,22B,2032.9
994,118,67,1110,2024-03-07 21:31:00,Confirmed,10A,809.05
995,118,68,1131,2024-07-27 20:33:00,Cancelled,24D,9414.22
996,118,109,1808,2024-08-03 02:18:00,Cancelled,13A,3632.74
997,118,20,329,2024-01-24 07:29:00,Completed,16E,1292.74
998,118,267,4407,2024-10-23 04:55:00,Cancelled,14B,782.95
999,119,215,3583,2024-06-20 21:40:00,Confirmed,40B,709.1
1000,119,62,1039,2024-08-25 17:45:00,Confirmed,36B,8026.55
1001,119,245,4071,2024-07-11 18:04:00,Confirmed,14E,214.61
1002,119,69,1143,2024-01-04 03:49:00,Completed,25C,1921.61
1003,119,81,1341,2024-12-14 12:18:00,Confirmed,15C,5586.65
1004,119,32,522,2024-03-16 05:17:00,Confirmed,16D,279.0
1005,119,181,2994,2024-11-13 10:59:00,Cancelled,27C,1855.15
1006,120,217,3616,2024-09-10 18:27:00,Confirmed,37C,619.78
1007,120,182,3012,2024-02-01 09:26:00,Confirmed,27E,1580.92
1008,120,64,1062,2024-10-14 10:24:00,Confirmed,8B,212.08
1009,120,27,445,2024-07-25 04:48:00,Confirmed,32B,1143.77
1010,120,298,4893,2024-04-24 10:44:00,Confirmed,50B,401.58
1011,120,128,2109,2024-11-09 04:04:00,Confirmed,28F,6953.63
1012,120,184,3042,2024-01-06 04:50:00,Completed,30E,3144.16
1013,120,3,52,2024-05-12 15:46:00,Completed,9C,7772.95
1014,120,58,953,2024-09-10 22:41:00,Confirmed,15F,2872.96
1015,120,304,5006,2024-09-05 02:18:00,Cancelled,10B,5469.19
1016,120,96,1582,2024-08-21 23:56:00,Confirmed,37F,6406.69
1017,121,134,2210,2024-06-03 22:59:00,Confirmed,47D,248.19
1018,121,6,97,2024-07-07 13:40:00,Confirmed,34D,1139.08
1019,121,100,1643,2024-01-04 02:08:00,Completed,2A,2950.66
1020,121,256,4244,2024-05-17 08:08:00,Confirmed,35B,1809.79
1021,121,102,1677,2024-04-14 14:43:00,Confirmed,33B,1374.54
1022,121,268,4426,2024-10-13 15:46:00,Confirmed,14D,2377.88
1023,121,4,72,2024-06-21 21:16:00,Confirmed,28E,8706.18
1024,121,66,1091,2024-01-18 11:58:00,Cancelled,4A,506.82
1025,121,94,1539,2024-03-09 19:23:00,Confirmed,37B,2041.32
1026,121,185,3066,2024-01-27 20:56:00,Confirmed,22C,7979.31
1027,121,193,3208,2024-02-16 11:50:00,Completed,46F,3005.47
1028,121,30,492,2024-09-02 06:33:00,Cancelled,49F,652.12
1029,121,18,293,2024-05-09 20:04:00,Confirmed,16A,2951.48
1030,121,173,2856,2024-07-13 16:21:00,Confirmed,22B,1546.68
1031,122,51,845,2024-05-17 20:13:00,Confirmed,23E,2839.79
1032,122,25,410,2024-04-02 19:40:00,Completed,34C,2116.33
1033,122,188,3125,2024-05-15 03:31:00,Confirmed,17A,1493.48
1034,122,45,748,2024-10-02 04:56:00,Completed,7D,1769.43
1035,122,302,4967,2024-09-23 17:41:00,Confirmed,7D,8661.86
1036,122,46,766,2024-02-12 16:59:00,Pending,34D,2386.85
1037,122,56,925,2024-02-19 18:30:00,Confirmed,23E,2067.03
1038,122,258,4271,2024-04-22 06:10:00,Confirmed,3F,1327.24
1039,122,160,2629,2024-01-11 17:13:00,Confirmed,42E,240.5
1040,122,33,549,2024-10-12 13:20:00,Confirmed,24B,6089.29
1041,122,181,2988,2024-04-08 18:41:00,Completed,11C,1589.05
1042,123,191,3178,2024-07-22 04:06:00,Completed,31C,2809.81
1043,123,279,4584,2024-01-03 21:21:00,Confirmed,28D,661.52
1044,123,272,4490,2024-08-20 06:00:00,Completed,1B,2953.29
1045,123,255,4223,2024-06-07 05:57:00,Confirmed,49D,482.39
1046,123,211,3523,2024-10-18 20:14:00,Confirmed,24F,3046.51
1047,124,30,502,2024-03-11 04:55:00,Completed,28A,4964.17
1048,124,119,1955,2024-01-26 17:29:00,Completed,1E,806.66
1049,124,282,4623,2024-08-05 23:53:00,Confirmed,15E,471.9
1050,124,83,1368,2024-08-26 15:30:00,Completed,49A,8535.08
1051,124,60,991,2024-09-10 04:20:00,Completed,42E,1834.11
1052,124,192,3195,2024-04-01 19:03:00,Completed,10A,3942.79
1053,124,24,394,2024-03-23 08:09:00,Cancelled,32B,1011.84
1054,124,26,425,2024-06-24 21:30:00,Cancelled,29D,406.54
1055,124,46,770,2024-10-27 22:57:00,Confirmed,38E,3887.42
1056,124,233,3890,2024-02-13 11:45:00,Confirmed,26D,209.6
1057,124,223,3730,2024-07-10 01:38:00,Cancelled,34B,1777.29
1058,124,97,1596,2024-05-25 08:01:00,Completed,10B,1744.6
1059,124,141,2307,2024-03-22 12:43:00,Confirmed,30E,377.18
1060,124,100,1641,2024-12-06 04:53:00,Confirmed,17B,2180.68
1061,125,7,109,2024-08-01 11:44:00,Cancelled,27A,3121.59
1062,125,57,935,2024-06-16 20:37:00,Completed,22A,379.12
1063,125,47,788,2024-01-03 12:45:00,Confirmed,1A,9380.65
1064,125,248,4129,2024-01-05 12:22:00,Completed,43C,1982.51
1065,125,230,3840,2024-06-20 14:55:00,Completed,15C,2795.19
1066,125,144,2368,2024-09-17 22:13:00,Completed,39B,2378.19
1067,125,54,884,2024-05-19 12:30:00,Completed,25B,299.94
1068,125,249,4140,2024-07-21 12:54:00,Completed,10A,702.34
1069,125,104,1702,2024-02-16 22:08:00,Confirmed,24B,314.14
1070,125,256,4248,2024-03-10 12:34:00,Completed,38B,3081.02
1071,125,245,4081,2024-11-05 09:00:00,Confirmed,48F,606.42
1072,125,70,1158,2024-01-18 12:42:00,Confirmed,48D,215.41
1073,126,9,144,2024-06-03 18:01:00,Confirmed,14B,832.38
1074,126,244,4060,2024-02-13 20:12:00,Completed,45F,408.19
1075,126,99,1624,2024-04-11 13:54:00,Confirmed,39F,2814.56
1076,126,100,1645,2024-01-03 01:03:00,Cancelled,34E,4423.25
1077,126,294,4823,2024-04-03 17:28:00,Completed,20E,313.03
1078,126,23,368,2024-03-17 20:14:00,Pending,5C,819.16
1079,126,270,4455,2024-10-25 05:39:00,Cancelled,15A,1717.67
1080,126,131,2151,2024-12-08 20:28:00,Confirmed,50D,597.37
1081,126,195,3227,2024-03-18 20:01:00,Completed,9B,271.39
1082,126,211,3516,2024-09-03 11:54:00,Completed,20D,1904.24
1083,126,128,2101,2024-08-28 00:55:00,Completed,5A,296.37
1084,126,18,298,2024-06-22 17:13:00,Completed,1E,6092.9
1085,126,213,3545,2024-08-07 19:28:00,Confirmed,9A,256.87
1086,126,278,4569,2024-10-04 23:19:00,Confirmed,15D,2894.24
1087,126,201,3344,2024-12-28 11:41:00,Completed,26D,3604.79
1088,127,234,3924,2024-12-28 03:32:00,Confirmed,9F,6067.9
1089,127,263,4349,2024-09-26 06:26:00,Confirmed,34F,2772.7
1090,127,177,2929,2024-01-03 23:41:00,Completed,41B,1183.0
1091,127,225,3768,2024-07-06 18:10:00,Confirmed,29E,3036.21
1092,127,254,4218,2024-01-19 22:44:00,Cancelled,6D,5725.93
1093,127,161,2662,2024-03-06 17:58:00,Cancelled,46E,7145.06
1094,127,304,4991,2024-01-15 09:37:00,Completed,37E,674.16
1095,127,53,870,2024-03-11 10:39:00,Confirmed,28C,848.21
1096,127,300,4942,2024-08-13 09:01:00,Confirmed,36C,7207.04
1097,128,264,4360,2024-01-11 00:59:00,Completed,19A,1752.73
1098,128,217,3612,2024-02-25 12:21:00,Cancelled,37A,275.41
1099,128,69,1140,2024-10-28 11:55:00,Completed,35E,1135.88
1100,128,217,3616,2024-02-21 03:53:00,Confirmed,3A,741.55
1101,128,179,2958,2024-01-01 22:38:00,Confirmed,46F,2651.33
1102,128,91,1483,2024-09-15 17:53:00,Confirmed,30A,674.58
1103,128,116,1909,2024-11-01 04:37:00,Confirmed,47B,2082.32
1104,128,168,2785,2024-11-01 02:41:00,Completed,3D,8390.1
1105,128,137,2255,2024-03-19 00:25:00,Cancelled,10B,2241.99
1106,128,81,1328,2024-04-28 06:26:00,Completed,41E,409.59
1107,128,8,129,2024-07-06 01:00:00,Confirmed,13A,813.15
1108,128,67,1115,2024-05-26 05:57:00,Completed,9C,6541.65
1109,128,287,4704,2024-08-12 07:30:00,Completed,19A,2481.79
1110,128,162,2676,2024-08-26 22:05:00,Completed,20D,7532.54
1111,129,298,4896,2024-06-14 21:49:00,Confirmed,47D,1467.32
1112,129,269,4447,2024-08-26 06:23:00,Confirmed,24B,5161.05
1113,129,127,2084,2024-06-24 02:17:00,Confirmed,36E,747.0
1114,129,206,3432,2024-06-28 16:12:00,Completed,33B,1677.2
1115,129,147,2431,2024-09-24 07:42:00,Confirmed,36D,8969.23
1116,129,79,1311,2024-07-27 15:13:00,Confirmed,20E,2905.52
1117,129,156,2566,2024-04-05 00:55:00,Confirmed,24E,2194.0
1118,129,231,3859,2024-01-17 19:18:00,Completed,42D,261.15
1119,129,304,4998,2024-09-07 21:53:00,Confirmed,47D,893.64
1120,129,298,4892,2024-12-11 17:02:00,Completed,20C,686.01
1121,129,29,489,2024-06-24 01:38:00,Confirmed,30B,2321.47
1122,129,4,68,2024-01-15 06:17:00,Pending,39B,7907.7
1123,129,283,4647,2024-01-23 14:28:00,Completed,10E,3203.37
1124,130,134,2209,2024-11-26 11:42:00,Cancelled,16E,496.58
1125,130,15,235,2024-02-14 04:21:00,Confirmed,23A,802.99
1126,130,65,1087,2024-12-23 20:00:00,Confirmed,43B,7103.43
1127,130,281,4607,2024-02-10 06:21:00,Confirmed,30E,341.04
1128,130,131,2170,2024-11-22 21:43:00,Confirmed,32E,4219.75
1129,130,165,2709,2024-04-03 23:46:00,Confirmed,16F,455.35
1130,130,175,2889,2024-10-01 08:55:00,Confirmed,30C,254.28
1131,130,73,1221,2024-09-14 21:24:00,Completed,23A,6742.74
1132,131,26,419,2024-09-12 15:14:00,Cancelled,44C,520.72
1133,131,173,2856,2024-05-11 02:16:00,Confirmed,3E,1757.7
1134,131,40,663,2024-10-08 10:06:00,Cancelled,20C,2532.55
1135,131,177,2929,2024-06-25 21:14:00,Cancelled,49D,1261.61
1136,131,67,1112,2024-08-06 17:54:00,Confirmed,16D,1475.98
1137,131,125,2050,2024-07-04 04:54:00,Confirmed,31C,250.49
1138,131,208,3467,2024-12-24 23:10:00,Confirmed,7B,8839.33
1139,131,209,3476,2024-01-17 08:33:00,Pending,42D,695.38
1140,131,194,3214,2024-03-01 18:39:00,Confirmed,15A,572.91
1141,131,301,4944,2024-07-08 00:50:00,Completed,39C,697.09
1142,131,36,605,2024-07-24 15:03:00,Confirmed,22F,7376.51
1143,131,307,5043,2024-10-18 04:58:00,Completed,46F,959.44
1144,131,206,3431,2024-08-08 21:51:00,Confirmed,49B,2915.15
1145,131,140,2298,2024-04-27 16:58:00,Pending,20E,3399.92
1146,132,45,741,2024-11-10 20:09:00,Confirmed,16D,180.11
1147,132,148,2440,2024-06-02 21:09:00,Completed,16A,2207.67
1148,132,122,2018,2024-05-05 15:23:00,Confirmed,30B,2750.4
1149,132,302,4968,2024-10-03 03:45:00,Cancelled,48C,3377.8
1150,132,129,2120,2024-04-03 16:54:00,Cancelled,16D,2213.64
1151,132,306,5039,2024-06-08 02:56:00,Cancelled,11F,4933.79
1152,132,292,4795,2024-08-16 03:43:00,Confirmed,27B,7521.62
1153,132,292,4789,2024-02-22 14:38:00,Completed,22A,2528.83
1154,133,106,1751,2024-03-17 03:53:00,Cancelled,6F,1799.45
1155,133,27,439,2024-12-17 15:14:00,Confirmed,7E,340.26
1156,133,273,4506,2024-04-13 18:57:00,Confirmed,14F,7906.62
1157,133,225,3773,2024-07-25 15:07:00,Confirmed,37E,8640.25
1158,133,221,3697,2024-08-01 14:41:00,Completed,48E,1008.85
1159,133,40,664,2024-06-28 06:03:00,Confirmed,1B,7226.08
1160,133,3,49,2024-03-25 20:24:00,Confirmed,36D,6287.2
1161,133,277,4547,2024-10-02 06:47:00,Cancelled,4B,314.86
1162,133,296,4870,2024-06-17 12:28:00,Confirmed,42A,2516.17
1163,133,135,2230,2024-01-20 23:50:00,Confirmed,45D,7099.35
1164,134,173,2851,2024-05-21 02:34:00,Confirmed,28E,698.01
1165,134,248,4137,2024-02-02 02:56:00,Confirmed,9D,4858.97
1166,134,86,1414,2024-02-02 10:06:00,Confirmed,4A,4472.83
1167,134,271,4469,2024-05-06 04:00:00,Confirmed,36B,1348.69
1168,134,179,2963,2024-04-06 01:49:00,Confirmed,47A,2354.18
1169,134,191,3169,2024-09-04 23:49:00,Confirmed,1B,747.78
1170,134,267,4403,2024-10-22 21:43:00,Completed,31B,508.84
1171,134,188,3117,2024-10-01 14:47:00,Completed,42D,508.89
1172,134,210,3510,2024-08-06 01:02:00,Confirmed,17F,4246.65
1173,134,49,817,2024-01-16 00:29:00,Confirmed,36C,6027.25
1174,134,14,226,2024-11-22 17:53:00,Confirmed,14D,637.54
1175,134,3,53,2024-09-12 02:48:00,Completed,49A,2597.72
1176,134,131,2170,2024-11-10 11:16:00,Confirmed,31B,4919.82
1177,135,195,3240,2024-06-11 12:52:00,Confirmed,28D,2268.68
1178,135,39,642,2024-04-15 14:46:00,Confirmed,49F,1022.61
1179,135,246,4105,2024-09-14 04:54:00,Cancelled,26A,2537.53
1180,135,66,1102,2024-12-13 12:59:00,Confirmed,2C,8726.65
1181,135,180,2978,2024-08-07 14:06:00,Completed,34D,2328.55
1182,135,143,2347,2024-01-06 23:08:00,Cancelled,46C,2592.73
1183,135,188,3120,2024-02-10 09:50:00,Confirmed,32D,669.17
1184,135,102,1678,2024-12-07 00:18:00,Confirmed,30D,1714.51
1185,135,48,793,2024-11-10 05:40:00,Confirmed,19E,2758.6
1186,135,112,1858,2024-02-20 12:34:00,Confirmed,27C,2786.47
1187,135,234,3926,2024-01-27 08:24:00,Confirmed,37D,6812.07
1188,135,296,4860,2024-09-16 00:13:00,Cancelled,15A,455.11
1189,136,139,2280,2024-09-08 15:43:00,Cancelled,26F,370.47
1190,136,112,1860,2024-12-27 02:48:00,Pending,48B,7698.94
1191,136,296,4865,2024-02-22 20:10:00,Confirmed,22E,3361.27
1192,137,140,2296,2024-02-02 08:03:00,Completed,10E,2249.81
1193,137,47,772,2024-02-18 14:10:00,Confirmed,31A,229.91
1194,137,256,4249,2024-04-01 02:34:00,Cancelled,50D,3149.8
